"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2003,11,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",992.00,224.00,41.80,4.12,109.48,0.00,68.59,5.00,0.00,9010.00,1694.00,198.00,3073.00,0.00,4045.00,
2003,11,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",3674.00,879.00,119.33,2.61,585.64,0.00,171.42,37.00,3.00,41150.00,6396.00,293.00,23723.00,0.00,10738.00,
2003,11,"UA","United Air Lines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",319.00,110.00,15.87,0.00,74.03,0.00,20.10,1.00,0.00,4158.00,751.00,0.00,2213.00,0.00,1194.00,
2003,11,"UA","United Air Lines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",50.00,11.00,0.56,0.00,5.26,0.00,5.18,0.00,0.00,303.00,20.00,0.00,137.00,0.00,146.00,
2003,11,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",293.00,95.00,16.83,0.17,45.19,0.00,32.81,3.00,0.00,4786.00,780.00,11.00,1499.00,0.00,2496.00,
2003,11,"UA","United Air Lines Inc.","SMF","Sacramento, CA: Sacramento International",328.00,117.00,18.09,0.73,65.80,0.00,32.38,1.00,0.00,5158.00,942.00,31.00,2189.00,0.00,1996.00,
2003,11,"UA","United Air Lines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",454.00,129.00,13.63,1.08,77.83,0.00,36.47,0.00,0.00,5014.00,695.00,63.00,2366.00,0.00,1890.00,
2003,11,"UA","United Air Lines Inc.","STL","St. Louis, MO: St Louis Lambert International",256.00,43.00,6.35,1.00,7.04,0.00,28.60,1.00,0.00,2310.00,324.00,112.00,268.00,0.00,1606.00,
2003,11,"UA","United Air Lines Inc.","STT","Charlotte Amalie, VI: Cyril E King",10.00,3.00,1.15,0.00,0.85,0.00,1.00,0.00,0.00,148.00,50.00,0.00,27.00,0.00,71.00,
2003,11,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",303.00,63.00,12.54,0.86,25.84,0.00,23.77,0.00,0.00,3566.00,666.00,142.00,820.00,0.00,1938.00,
2003,11,"UA","United Air Lines Inc.","TUL","Tulsa, OK: Tulsa International",58.00,6.00,2.18,0.00,2.53,0.00,1.29,0.00,0.00,251.00,70.00,0.00,108.00,0.00,73.00,
2003,11,"UA","United Air Lines Inc.","TUS","Tucson, AZ: Tucson International",148.00,29.00,8.06,0.24,13.17,0.00,7.53,3.00,0.00,1337.00,405.00,12.00,344.00,0.00,576.00,
2003,11,"US","US Airways Inc.","ALB","Albany, NY: Albany International",264.00,42.00,8.77,0.00,13.92,0.00,19.31,2.00,0.00,1905.00,337.00,0.00,450.00,0.00,1118.00,
2003,11,"US","US Airways Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",197.00,38.00,6.27,0.00,19.94,0.00,11.78,0.00,0.00,1410.00,216.00,0.00,748.00,0.00,446.00,
2003,11,"US","US Airways Inc.","BDL","Hartford, CT: Bradley International",471.00,53.00,21.05,0.00,11.11,0.00,20.85,1.00,0.00,2307.00,951.00,0.00,333.00,0.00,1023.00,
2003,11,"US","US Airways Inc.","BNA","Nashville, TN: Nashville International",232.00,15.00,4.06,0.00,6.44,0.00,4.50,1.00,0.00,526.00,155.00,0.00,159.00,0.00,212.00,
2003,11,"US","US Airways Inc.","BOS","Boston, MA: Logan International",1566.00,192.00,50.46,1.14,70.94,0.00,69.46,18.00,0.00,6576.00,1755.00,31.00,1769.00,0.00,3021.00,
2003,11,"US","US Airways Inc.","BTV","Burlington, VT: Burlington International",30.00,10.00,0.84,0.00,3.11,0.00,6.05,1.00,0.00,364.00,38.00,0.00,104.00,0.00,222.00,
2003,11,"US","US Airways Inc.","BUF","Buffalo, NY: Buffalo Niagara International",264.00,39.00,8.82,1.74,13.81,0.00,14.64,6.00,1.00,1497.00,300.00,65.00,525.00,0.00,607.00,
2003,11,"US","US Airways Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",441.00,72.00,21.06,0.00,25.13,0.00,25.81,0.00,0.00,2633.00,621.00,0.00,850.00,0.00,1162.00,
2003,11,"US","US Airways Inc.","CHS","Charleston, SC: Charleston AFB/International",148.00,9.00,2.62,0.00,2.69,0.00,3.69,0.00,0.00,331.00,90.00,0.00,63.00,0.00,178.00,
2003,11,"US","US Airways Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",30.00,2.00,0.81,0.00,1.19,0.00,0.00,0.00,0.00,56.00,17.00,0.00,39.00,0.00,0.00,
2003,11,"US","US Airways Inc.","CLT","Charlotte, NC: Charlotte Douglas International",7020.00,623.00,105.45,5.20,268.39,0.00,243.96,44.00,3.00,22413.00,4494.00,181.00,6875.00,0.00,10863.00,
2003,11,"US","US Airways Inc.","CMH","Columbus, OH: John Glenn Columbus International",178.00,29.00,5.55,0.00,8.29,0.00,15.15,1.00,1.00,1237.00,214.00,0.00,351.00,0.00,672.00,
2003,11,"US","US Airways Inc.","DCA","Washington, DC: Ronald Reagan Washington National",2018.00,183.00,34.62,0.77,76.43,0.00,71.17,21.00,7.00,7137.00,1151.00,24.00,2301.00,0.00,3661.00,
2003,11,"US","US Airways Inc.","DEN","Denver, CO: Denver International",264.00,56.00,11.67,0.00,36.16,0.00,8.18,2.00,0.00,2019.00,401.00,0.00,1093.00,0.00,525.00,
2003,11,"US","US Airways Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",275.00,50.00,8.97,0.00,27.14,0.00,13.89,4.00,1.00,1528.00,245.00,0.00,692.00,0.00,591.00,
2003,11,"US","US Airways Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",88.00,15.00,2.54,0.00,8.72,0.00,3.74,2.00,0.00,548.00,104.00,0.00,191.00,0.00,253.00,
2003,11,"US","US Airways Inc.","EWR","Newark, NJ: Newark Liberty International",320.00,69.00,6.06,0.00,51.98,0.00,10.96,9.00,0.00,3442.00,278.00,0.00,2592.00,0.00,572.00,
2003,11,"US","US Airways Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",590.00,86.00,25.52,0.00,29.27,0.00,31.21,3.00,0.00,3661.00,1175.00,0.00,970.00,0.00,1516.00,
2003,11,"US","US Airways Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",240.00,23.00,5.06,0.00,10.31,0.00,7.63,4.00,0.00,764.00,187.00,0.00,246.00,0.00,331.00,
2003,11,"US","US Airways Inc.","IAD","Washington, DC: Washington Dulles International",120.00,10.00,0.00,0.48,7.76,0.00,1.76,1.00,0.00,419.00,0.00,50.00,309.00,0.00,60.00,
2003,11,"US","US Airways Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",275.00,55.00,7.64,0.00,39.02,0.00,8.35,2.00,1.00,1917.00,406.00,0.00,1169.00,0.00,342.00,
2003,11,"US","US Airways Inc.","ILM","Wilmington, NC: Wilmington International",149.00,9.00,1.23,0.00,0.96,0.00,6.81,0.00,0.00,299.00,26.00,0.00,30.00,0.00,243.00,
2003,11,"US","US Airways Inc.","IND","Indianapolis, IN: Indianapolis International",258.00,35.00,9.70,0.00,14.00,0.00,11.30,3.00,0.00,1401.00,522.00,0.00,444.00,0.00,435.00,
2003,11,"US","US Airways Inc.","JAX","Jacksonville, FL: Jacksonville International",288.00,32.00,5.53,0.00,15.06,0.00,11.41,0.00,0.00,1166.00,217.00,0.00,496.00,0.00,453.00,
2003,11,"US","US Airways Inc.","LAS","Las Vegas, NV: McCarran International",315.00,129.00,24.87,0.00,91.13,0.00,12.99,0.00,1.00,4908.00,1143.00,0.00,2956.00,0.00,809.00,
2003,11,"US","US Airways Inc.","LAX","Los Angeles, CA: Los Angeles International",316.00,106.00,22.52,0.00,69.93,0.00,13.55,0.00,5.00,4894.00,1130.00,0.00,2479.00,0.00,1285.00,
2003,11,"US","US Airways Inc.","LGA","New York, NY: LaGuardia",1311.00,211.00,22.22,8.55,150.44,0.00,29.78,29.00,2.00,8522.00,973.00,469.00,5558.00,0.00,1522.00,
2003,11,"US","US Airways Inc.","MCI","Kansas City, MO: Kansas City International",294.00,51.00,8.71,0.00,29.93,0.00,12.36,4.00,0.00,1928.00,362.00,0.00,875.00,0.00,691.00,
2003,11,"US","US Airways Inc.","MCO","Orlando, FL: Orlando International",825.00,111.00,33.37,0.00,34.23,0.00,43.40,0.00,2.00,4066.00,1190.00,0.00,949.00,0.00,1927.00,
2003,11,"US","US Airways Inc.","MDT","Harrisburg, PA: Harrisburg International",120.00,14.00,4.46,0.00,3.67,0.00,5.87,1.00,0.00,442.00,145.00,0.00,91.00,0.00,206.00,
2003,11,"US","US Airways Inc.","MHT","Manchester, NH: Manchester-Boston Regional",257.00,32.00,7.08,1.00,14.76,0.00,9.16,2.00,2.00,1091.00,275.00,91.00,298.00,0.00,427.00,
2003,11,"US","US Airways Inc.","MIA","Miami, FL: Miami International",298.00,42.00,10.37,0.00,17.92,0.00,13.71,0.00,0.00,1860.00,396.00,0.00,664.00,0.00,800.00,
2003,11,"US","US Airways Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",178.00,36.00,7.36,0.00,17.58,0.00,11.06,0.00,0.00,1357.00,266.00,0.00,600.00,0.00,491.00,
2003,11,"US","US Airways Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",323.00,49.00,14.81,0.00,22.00,0.00,12.19,0.00,0.00,1488.00,487.00,0.00,610.00,0.00,391.00,
2003,11,"US","US Airways Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",150.00,15.00,4.81,0.00,5.49,0.00,4.70,0.00,0.00,367.00,106.00,0.00,106.00,0.00,155.00,
2003,11,"US","US Airways Inc.","ORD","Chicago, IL: Chicago O'Hare International",497.00,206.00,5.87,1.44,177.99,0.00,20.70,24.00,1.00,10843.00,273.00,52.00,9190.00,0.00,1328.00,
2003,11,"US","US Airways Inc.","ORF","Norfolk, VA: Norfolk International",233.00,27.00,9.43,0.00,11.34,0.00,6.23,2.00,0.00,1090.00,293.00,0.00,288.00,0.00,509.00,
2003,11,"US","US Airways Inc.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",355.00,52.00,9.42,0.00,20.00,0.00,22.58,0.00,0.00,2153.00,454.00,0.00,608.00,0.00,1091.00,
2003,11,"US","US Airways Inc.","PHL","Philadelphia, PA: Philadelphia International",5033.00,944.00,73.13,18.49,639.61,0.00,212.78,42.00,12.00,41095.00,3834.00,1967.00,25382.00,0.00,9912.00,
2003,11,"US","US Airways Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",234.00,71.00,10.03,0.57,43.74,0.00,16.66,0.00,1.00,2719.00,394.00,44.00,1282.00,0.00,999.00,
2003,11,"US","US Airways Inc.","PIT","Pittsburgh, PA: Pittsburgh International",3393.00,346.00,51.46,3.34,117.84,0.00,173.35,31.00,0.00,14363.00,2202.00,180.00,3201.00,0.00,8780.00,
2003,11,"US","US Airways Inc.","PNS","Pensacola, FL: Pensacola International",90.00,7.00,2.67,0.00,2.80,0.00,1.53,1.00,0.00,159.00,52.00,0.00,67.00,0.00,40.00,
2003,11,"US","US Airways Inc.","PVD","Providence, RI: Theodore Francis Green State",486.00,59.00,16.66,0.22,13.98,0.00,28.15,4.00,0.00,2179.00,550.00,24.00,436.00,0.00,1169.00,
2003,11,"US","US Airways Inc.","PWM","Portland, ME: Portland International Jetport",90.00,16.00,3.11,0.00,4.68,0.00,8.21,1.00,0.00,618.00,92.00,0.00,148.00,0.00,378.00,
2003,11,"US","US Airways Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",364.00,53.00,18.55,0.00,16.56,0.00,17.89,3.00,0.00,1742.00,504.00,0.00,454.00,0.00,784.00,
2003,11,"US","US Airways Inc.","RIC","Richmond, VA: Richmond International",241.00,27.00,7.12,0.00,11.62,0.00,8.26,0.00,0.00,1084.00,232.00,0.00,314.00,0.00,538.00,
2003,11,"US","US Airways Inc.","ROC","Rochester, NY: Greater Rochester International",120.00,17.00,6.28,0.00,4.63,0.00,6.09,0.00,0.00,457.00,139.00,0.00,117.00,0.00,201.00,
2003,11,"US","US Airways Inc.","RSW","Fort Myers, FL: Southwest Florida International",297.00,43.00,8.11,0.00,21.46,0.00,13.43,0.00,0.00,1489.00,268.00,0.00,580.00,0.00,641.00,
2003,11,"US","US Airways Inc.","SAN","San Diego, CA: San Diego International",162.00,38.00,5.90,0.00,29.28,0.00,2.83,0.00,4.00,1457.00,245.00,0.00,935.00,0.00,277.00,
2003,11,"US","US Airways Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",150.00,12.00,3.67,0.00,1.74,0.00,6.59,1.00,0.00,435.00,152.00,0.00,34.00,0.00,249.00,
2003,11,"US","US Airways Inc.","SEA","Seattle, WA: Seattle/Tacoma International",138.00,49.00,6.36,0.00,32.66,0.00,9.98,0.00,0.00,2066.00,317.00,0.00,1106.00,0.00,643.00,
2003,11,"US","US Airways Inc.","SFO","San Francisco, CA: San Francisco International",256.00,120.00,14.42,0.69,85.65,0.00,19.24,0.00,4.00,5217.00,545.00,85.00,2886.00,0.00,1701.00,
2003,11,"US","US Airways Inc.","SJU","San Juan, PR: Luis Munoz Marin International",220.00,61.00,27.39,0.00,28.17,0.00,5.44,1.00,0.00,2147.00,1032.00,0.00,780.00,0.00,335.00,
2003,11,"US","US Airways Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",60.00,3.00,0.80,0.00,0.00,0.00,2.20,0.00,0.00,133.00,25.00,0.00,0.00,0.00,108.00,
2003,11,"US","US Airways Inc.","STT","Charlotte Amalie, VI: Cyril E King",60.00,12.00,7.38,0.00,2.21,0.00,2.41,0.00,0.00,775.00,600.00,0.00,46.00,0.00,129.00,
2003,11,"US","US Airways Inc.","STX","Christiansted, VI: Henry E. Rohlsen",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2003,11,"US","US Airways Inc.","SYR","Syracuse, NY: Syracuse Hancock International",144.00,21.00,6.18,0.00,5.06,0.00,9.77,0.00,0.00,859.00,269.00,0.00,169.00,0.00,421.00,
2003,11,"US","US Airways Inc.","TPA","Tampa, FL: Tampa International",635.00,108.00,42.19,0.00,37.32,0.00,28.49,1.00,0.00,4382.00,1738.00,0.00,1052.00,0.00,1592.00,
2003,11,"WN","Southwest Airlines Co.","ABQ","Albuquerque, NM: Albuquerque International Sunport",1743.00,212.00,53.34,0.69,40.72,0.18,117.07,11.00,1.00,8422.00,2078.00,23.00,1171.00,3.00,5147.00,
2003,11,"WN","Southwest Airlines Co.","ALB","Albany, NY: Albany International",281.00,40.00,13.40,0.25,4.07,0.00,22.28,0.00,0.00,1758.00,471.00,21.00,117.00,0.00,1149.00,
2003,11,"WN","Southwest Airlines Co.","AMA","Amarillo, TX: Rick Husband Amarillo International",290.00,45.00,11.94,0.00,4.73,0.00,28.33,1.00,0.00,1516.00,344.00,0.00,142.00,0.00,1030.00,
2003,11,"WN","Southwest Airlines Co.","AUS","Austin, TX: Austin - Bergstrom International",1275.00,148.00,43.56,1.23,15.31,0.00,87.91,18.00,2.00,5417.00,1573.00,26.00,460.00,0.00,3358.00,
2003,11,"WN","Southwest Airlines Co.","BDL","Hartford, CT: Bradley International",455.00,59.00,14.13,0.39,8.29,0.22,35.98,2.00,0.00,3023.00,732.00,25.00,262.00,14.00,1990.00,
2003,11,"WN","Southwest Airlines Co.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",748.00,92.00,25.24,0.18,11.56,0.00,55.03,2.00,0.00,3642.00,891.00,12.00,416.00,0.00,2323.00,
2003,11,"WN","Southwest Airlines Co.","BNA","Nashville, TN: Nashville International",2407.00,231.00,67.98,3.13,37.04,0.46,122.39,13.00,2.00,9426.00,2722.00,219.00,1109.00,24.00,5352.00,
2003,11,"WN","Southwest Airlines Co.","BOI","Boise, ID: Boise Air Terminal",502.00,63.00,15.29,1.00,6.98,0.00,39.73,2.00,0.00,2612.00,592.00,22.00,202.00,0.00,1796.00,
2003,11,"WN","Southwest Airlines Co.","BUF","Buffalo, NY: Buffalo Niagara International",282.00,27.00,7.65,4.38,3.97,0.00,11.00,1.00,0.00,1436.00,295.00,393.00,140.00,0.00,608.00,
2003,11,"WN","Southwest Airlines Co.","BUR","Burbank, CA: Bob Hope",1447.00,234.00,52.10,0.22,29.48,0.00,152.20,7.00,1.00,8867.00,1830.00,4.00,833.00,0.00,6200.00,
2003,11,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4485.00,477.00,109.20,10.35,116.04,2.03,239.37,20.00,6.00,21856.00,5052.00,813.00,4107.00,58.00,11826.00,
2003,11,"WN","Southwest Airlines Co.","CLE","Cleveland, OH: Cleveland-Hopkins International",527.00,89.00,23.62,0.00,28.88,0.11,36.39,6.00,0.00,3544.00,914.00,0.00,777.00,4.00,1849.00,
2003,11,"WN","Southwest Airlines Co.","CMH","Columbus, OH: John Glenn Columbus International",457.00,54.00,13.91,0.29,11.90,1.03,26.88,6.00,0.00,2046.00,603.00,8.00,291.00,35.00,1109.00,
2003,11,"WN","Southwest Airlines Co.","CRP","Corpus Christi, TX: Corpus Christi International",153.00,21.00,3.76,0.10,1.51,0.00,15.63,2.00,0.00,1056.00,155.00,16.00,36.00,0.00,849.00,
2003,11,"WN","Southwest Airlines Co.","DAL","Dallas, TX: Dallas Love Field",3384.00,373.00,70.76,5.51,41.23,2.09,253.42,105.00,7.00,15162.00,2813.00,256.00,1667.00,65.00,10361.00,
2003,11,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",466.00,60.00,17.62,0.18,17.88,0.00,24.32,6.00,0.00,2198.00,631.00,10.00,546.00,0.00,1011.00,
2003,11,"WN","Southwest Airlines Co.","ELP","El Paso, TX: El Paso International",1016.00,142.00,29.17,0.00,22.41,0.15,90.27,14.00,0.00,5740.00,1259.00,0.00,609.00,3.00,3869.00,
2003,11,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1028.00,113.00,26.71,2.62,24.06,0.83,58.77,2.00,1.00,4218.00,913.00,74.00,672.00,20.00,2539.00,
2003,11,"WN","Southwest Airlines Co.","GEG","Spokane, WA: Spokane International",428.00,65.00,11.69,0.00,9.29,0.00,44.03,2.00,0.00,2636.00,351.00,0.00,266.00,0.00,2019.00,
2003,11,"WN","Southwest Airlines Co.","HOU","Houston, TX: William P Hobby",3763.00,445.00,91.55,6.24,100.63,1.91,244.67,87.00,13.00,18767.00,3594.00,591.00,3864.00,67.00,10651.00,
2003,11,"WN","Southwest Airlines Co.","HRL","Harlingen/San Benito, TX: Valley International",334.00,47.00,11.34,3.30,1.54,0.18,30.64,6.00,0.00,1845.00,402.00,155.00,65.00,10.00,1213.00,
2003,11,"WN","Southwest Airlines Co.","IAH","Houston, TX: George Bush Intercontinental/Houston",149.00,28.00,6.87,1.05,14.86,0.00,5.22,4.00,0.00,960.00,198.00,56.00,492.00,0.00,214.00,
2003,11,"WN","Southwest Airlines Co.","IND","Indianapolis, IN: Indianapolis International",487.00,69.00,15.84,0.08,16.38,0.00,36.71,2.00,0.00,3192.00,540.00,10.00,420.00,0.00,2222.00,
2003,11,"WN","Southwest Airlines Co.","ISP","Islip, NY: Long Island MacArthur",694.00,82.00,27.16,4.93,18.96,0.00,30.95,5.00,4.00,3884.00,1235.00,340.00,665.00,0.00,1644.00,
2003,11,"WN","Southwest Airlines Co.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",265.00,37.00,14.41,0.10,5.91,0.00,16.58,0.00,1.00,1290.00,483.00,4.00,158.00,0.00,645.00,
2003,11,"WN","Southwest Airlines Co.","JAX","Jacksonville, FL: Jacksonville International",564.00,64.00,9.24,1.65,12.81,0.00,40.30,0.00,1.00,2412.00,340.00,101.00,343.00,0.00,1628.00,
2003,11,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",5217.00,870.00,117.15,22.57,353.77,3.74,372.77,49.00,1.00,35666.00,4189.00,1578.00,13736.00,85.00,16078.00,
2003,11,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3124.00,440.00,91.49,5.25,131.30,0.56,211.39,43.00,10.00,19233.00,3722.00,824.00,5314.00,18.00,9355.00,
2003,11,"WN","Southwest Airlines Co.","LBB","Lubbock, TX: Lubbock Preston Smith International",389.00,63.00,15.05,0.09,7.09,0.19,40.58,4.00,0.00,2155.00,470.00,7.00,200.00,5.00,1473.00,
2003,11,"WN","Southwest Airlines Co.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",410.00,51.00,14.66,0.00,8.95,0.00,27.38,0.00,0.00,2285.00,692.00,0.00,240.00,0.00,1353.00,
2003,11,"WN","Southwest Airlines Co.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",377.00,67.00,19.67,0.34,10.06,0.13,36.79,3.00,1.00,2993.00,734.00,19.00,381.00,2.00,1857.00,
2003,11,"WN","Southwest Airlines Co.","MCI","Kansas City, MO: Kansas City International",1907.00,233.00,61.66,0.27,46.81,0.57,123.69,21.00,1.00,9627.00,2258.00,10.00,1494.00,11.00,5854.00,
2003,11,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",1873.00,182.00,36.96,2.64,35.83,0.00,106.57,9.00,3.00,6909.00,1240.00,208.00,1001.00,0.00,4460.00,
2003,11,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",3663.00,556.00,76.93,52.41,231.43,0.32,194.91,47.00,33.00,28539.00,3410.00,4234.00,11408.00,7.00,9480.00,
2003,11,"WN","Southwest Airlines Co.","MHT","Manchester, NH: Manchester-Boston Regional",640.00,84.00,27.01,5.86,14.46,0.86,35.82,4.00,7.00,3790.00,952.00,657.00,505.00,18.00,1658.00,
2003,11,"WN","Southwest Airlines Co.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",1641.00,233.00,87.80,1.26,22.83,1.85,119.26,8.00,1.00,8706.00,3253.00,77.00,650.00,59.00,4667.00,
2003,11,"WN","Southwest Airlines Co.","OAK","Oakland, CA: Metropolitan Oakland International",3379.00,480.00,86.65,3.46,108.60,2.00,279.28,20.00,2.00,17816.00,3035.00,361.00,3018.00,82.00,11320.00,
2003,11,"WN","Southwest Airlines Co.","OKC","Oklahoma City, OK: Will Rogers World",551.00,86.00,22.12,0.00,7.10,0.00,56.77,4.00,1.00,3328.00,766.00,0.00,214.00,0.00,2348.00,
2003,11,"WN","Southwest Airlines Co.","OMA","Omaha, NE: Eppley Airfield",366.00,66.00,10.00,0.62,15.79,1.05,38.54,1.00,0.00,3101.00,358.00,37.00,653.00,24.00,2029.00,
2003,11,"WN","Southwest Airlines Co.","ONT","Ontario, CA: Ontario International",1553.00,237.00,55.13,1.07,60.75,0.72,119.32,15.00,1.00,8097.00,1644.00,97.00,1593.00,14.00,4749.00,
2003,11,"WN","Southwest Airlines Co.","ORF","Norfolk, VA: Norfolk International",337.00,53.00,15.59,0.37,6.35,0.00,30.68,1.00,0.00,2240.00,599.00,23.00,223.00,0.00,1395.00,
2003,11,"WN","Southwest Airlines Co.","PBI","West Palm Beach/Palm Beach, FL: Palm Beach International",304.00,28.00,5.52,0.70,3.70,0.00,18.08,2.00,1.00,1182.00,190.00,26.00,117.00,0.00,849.00,
2003,11,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",976.00,138.00,28.73,0.14,21.23,0.13,87.77,3.00,0.00,5123.00,1078.00,5.00,523.00,3.00,3514.00,
2003,11,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5012.00,713.00,113.18,6.18,235.76,1.63,356.26,70.00,4.00,28256.00,3965.00,497.00,6925.00,29.00,16840.00,
2003,11,"WN","Southwest Airlines Co.","PVD","Providence, RI: Theodore Francis Green State",776.00,110.00,29.49,1.51,20.59,0.78,57.63,1.00,0.00,4679.00,1326.00,52.00,615.00,18.00,2668.00,
2003,11,"WN","Southwest Airlines Co.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",563.00,89.00,23.27,2.44,12.72,0.00,50.57,0.00,0.00,4031.00,843.00,227.00,365.00,0.00,2596.00,
2003,11,"WN","Southwest Airlines Co.","RNO","Reno, NV: Reno/Tahoe International",1161.00,153.00,28.43,0.25,23.90,0.00,100.42,10.00,0.00,5625.00,958.00,5.00,642.00,0.00,4020.00,
